business_id,industry,city,years_in_operation,number_of_employees,annual_revenue_egp,annual_expenses_egp,annual_profit_egp,profit_margin,revenue_growth_rate,customer_growth_rate,monthly_customers,market_demand_score,competition_level,owner_dependency_score,scalability_score,location_score,revenue_stability_score,valuation_egp
EGY-SME-10823,Retail Store,Tanta,2,17,19659584.57,14342938.71,5316645.87,0.2704,0.2619,0.2308,2025,4,4,9,10,6,7,31313294
EGY-SME-10476,Retail Store,Zagazig,7,5,11014779.32,7901780.17,3112999.15,0.2826,-0.0811,0.0032,660,5,5,2,6,4,3,20574041
EGY-SME-03191,Retail Store,Asyut,16,17,8854236.47,7442985.41,1411251.06,0.1594,-0.0918,-0.1182,2720,2,3,3,5,5,7,11323000
EGY-SME-11549,Service Business,Cairo,2,5,5433008.94,3641540.83,1791468.11,0.3297,0.2137,0.182,1433,9,9,10,5,1,6,9590909
EGY-SME-09023,Retail Store,Shubra El Kheima,17,16,2015898.65,1757830.87,258067.78,0.128,0.328,0.3663,375,4,4,9,3,3,7,3319000
EGY-SME-01052,Clinic/Medical,Cairo,13,18,2347262.62,1822269.24,524993.38,0.2237,0.0273,0.0315,57,1,1,8,4,10,3,2395000
EGY-SME-04070,Service Business,Cairo,20,12,4048253.1,3133512.27,914740.83,0.226,0.2627,0.3152,688,10,6,9,1,1,2,5247000
EGY-SME-08760,Retail Store,Port Said,10,9,16317028.44,13650616.63,2666411.81,0.1634,0.0374,0.037,217,7,4,1,6,4,1,30785000
EGY-SME-03219,E-commerce,Asyut,17,5,21084450.91,16042444.93,5042005.98,0.2391,0.2732,0.2549,1234,8,8,6,3,5,10,51452000
EGY-SME-08041,Tech Startup,Giza,5,4,6727418.5,5491572.78,1235845.72,0.1837,0.046,0.0522,993,4,1,6,2,7,6,8873000
EGY-SME-00273,Service Business,Aswan,7,13,2123918.56,1787137.22,336781.34,0.1586,0.0167,0.0197,233,7,6,6,8,3,10,4229000
EGY-SME-02043,Clinic/Medical,Asyut,7,12,3333794.93,2637963.01,695831.91,0.2087,0.3155,0.2481,169,1,1,3,7,2,4,6405000
EGY-SME-04764,Restaurant/Cafe,Alexandria,3,21,11949538.6,10413371.96,1536166.64,0.1286,-0.037,-0.0409,1976,4,2,3,10,2,6,20604000
EGY-SME-07201,Retail Store,Giza,2,5,4332308.12,3860839.17,471468.94,0.1088,-0.1211,-0.1089,1594,3,1,5,8,10,10,7691000
EGY-SME-07543,Clinic/Medical,Giza,3,13,6113082.64,4322076.04,1791006.6,0.293,-0.0995,-0.1151,246,9,10,10,6,6,10,10838000
EGY-SME-07666,Retail Store,Cairo,15,22,12788251.11,11085509.05,1702742.06,0.1331,-0.1906,-0.187,2207,8,3,6,6,10,6,17512000
EGY-SME-01087,Education Center,Faiyum,12,7,3555177.68,2683277.92,871899.77,0.2452,-0.0396,-0.0485,588,3,6,9,8,10,9,5779000
EGY-SME-01474,Retail Store,Alexandria,13,11,15463324.29,12493214.83,2970109.46,0.1921,0.0648,0.0582,3199,1,1,6,7,3,2,22209000
EGY-SME-11312,Restaurant/Cafe,Cairo,6,31,11875720.11,10017979.22,1857740.89,0.1564,0.3075,0.1216,1711,10,7,5,2,8,8,14835497
EGY-SME-07921,Education Center,Cairo,13,4,4089100.17,3387885.09,701215.08,0.1715,-0.0776,-0.0625,1304,9,10,6,9,4,4,5792000
EGY-SME-09157,Service Business,Cairo,3,15,10294052.46,7697209.41,2596843.05,0.2523,-0.1925,-0.1944,534,4,10,8,3,1,8,11709000
EGY-SME-02187,Service Business,Suez,7,22,10263408.52,7566447.23,2696961.29,0.2628,-0.0869,-0.0787,256,3,3,6,10,4,6,17785000
EGY-SME-10623,Restaurant/Cafe,Alexandria,6,31,7707018.33,4675420.59,3031597.74,0.3934,0.38,0.4844,3113,3,3,10,8,10,8,14071339
EGY-SME-04323,Education Center,Shubra El Kheima,5,28,2322934.19,1703640.96,619293.23,0.2666,-0.1233,-0.1602,519,10,2,6,9,10,5,4662000
EGY-SME-09061,Service Business,Port Said,16,23,4016037.88,3125460.98,890576.9,0.2218,-0.16,-0.1253,1465,2,5,10,10,7,9,6401000
EGY-SME-09553,E-commerce,Ismailia,9,28,8149905.2,6010571.15,2139334.05,0.2625,-0.1798,-0.2,3240,8,4,7,7,7,4,13716000
EGY-SME-05832,Retail Store,Cairo,17,13,19686329.76,17296364.91,2389964.86,0.1214,0.0621,0.0655,1601,4,9,9,9,5,3,29746000
EGY-SME-08110,E-commerce,Cairo,3,3,22071793.32,16898255.97,5173537.35,0.2344,0.3747,0.3029,2926,3,8,2,6,5,1,40112000
EGY-SME-07991,Education Center,Cairo,14,4,6633366.24,4757767.2,1875599.04,0.2828,0.255,0.2784,1840,1,3,7,2,7,8,12844000
EGY-SME-11233,Retail Store,Port Said,3,8,16493696.32,12134951.69,4358744.63,0.2643,-0.0654,0.023,1837,7,3,7,5,7,10,20576412
EGY-SME-08538,Service Business,Faiyum,19,16,8147002.81,6169442.14,1977560.67,0.2427,0.2644,0.1981,1342,2,4,1,4,9,3,15553000
EGY-SME-04710,Education Center,Cairo,13,26,6037799.53,4250159.37,1787640.16,0.2961,0.2699,0.1973,1085,3,1,8,2,2,10,13622000
EGY-SME-08193,Retail Store,Cairo,8,19,10735835.52,8633534.11,2102301.41,0.1958,0.256,0.2107,3922,5,5,2,5,3,7,22365000
EGY-SME-09768,E-commerce,Cairo,12,38,4418001.94,3575260.66,842741.28,0.1908,0.2161,0.1977,3443,6,3,1,4,2,3,7506000
EGY-SME-10504,Service Business,Cairo,11,7,5983629.28,5543152.28,440477.0,0.0736,-0.0896,0.0956,1111,4,7,6,9,6,3,10074973
EGY-SME-10389,Retail Store,Asyut,17,5,2083091.81,1306166.58,776925.22,0.373,0.1211,0.1985,286,8,8,9,8,7,8,5345950
EGY-SME-03479,Retail Store,Alexandria,1,20,9437834.69,7911463.53,1526371.16,0.1617,0.051,0.0438,3705,7,6,1,7,5,2,13523000
EGY-SME-09158,Education Center,Cairo,15,15,959362.76,712995.75,246367.01,0.2568,0.3591,0.2977,1031,7,5,1,5,8,8,3035000
EGY-SME-03925,Tech Startup,Giza,11,49,68086376.43,57586782.94,10499593.49,0.1542,0.3891,0.4,1921,1,3,3,4,2,5,137435000
EGY-SME-01749,E-commerce,Cairo,2,31,18394894.01,13872725.65,4522168.36,0.2458,0.1942,0.1476,3241,4,3,10,5,8,5,29617000
EGY-SME-00733,Education Center,Mansoura,2,22,6407663.02,4632642.94,1775020.08,0.277,0.045,0.0525,818,4,3,1,6,6,6,13163000
EGY-SME-02554,Service Business,Port Said,6,21,11290116.91,8951249.26,2338867.65,0.2072,0.3397,0.3062,1368,10,4,1,5,3,9,32003000
EGY-SME-10121,Restaurant/Cafe,Mansoura,14,8,4009920.92,2297095.58,1712825.34,0.4271,0.297,0.1416,1082,6,9,8,6,8,8,5888964
EGY-SME-09142,Restaurant/Cafe,Luxor,13,17,4787070.22,4252415.02,534655.19,0.1117,0.1086,0.133,587,1,6,3,8,4,6,7152000
EGY-SME-08882,Retail Store,Alexandria,9,15,15942142.11,13419093.79,2523048.32,0.1583,-0.1166,-0.1027,1152,8,2,2,10,1,10,35124000
EGY-SME-10480,Retail Store,Mansoura,17,9,14377959.63,8075643.68,6302315.96,0.4383,0.1227,0.0649,1551,3,3,5,10,4,2,41687642
EGY-SME-02663,Restaurant/Cafe,Port Said,18,18,8178617.32,7477656.63,700960.69,0.0857,0.2004,0.1772,1721,9,10,10,9,2,6,12086000
EGY-SME-07875,Clinic/Medical,Luxor,5,18,3464386.6,2582889.65,881496.94,0.2544,-0.039,-0.0367,332,4,9,6,5,6,8,5049000
EGY-SME-10757,Retail Store,Cairo,4,20,10222049.42,8364691.6,1857357.83,0.1817,0.3061,0.5016,3364,7,8,7,6,4,9,18219034
EGY-SME-03114,Restaurant/Cafe,Alexandria,16,8,5310778.61,4692141.89,618636.72,0.1165,-0.1191,-0.1209,2366,2,3,5,9,6,10,7680000
EGY-SME-03304,Retail Store,Asyut,3,20,4482668.5,3687827.51,794840.99,0.1773,0.2699,0.201,2571,1,7,2,4,2,1,5949000
EGY-SME-06251,Retail Store,Alexandria,9,8,6903188.31,6187841.34,715346.97,0.1036,0.3161,0.26,3390,2,1,6,4,10,2,7992000
EGY-SME-01345,E-commerce,Alexandria,10,31,24529369.15,18434766.91,6094602.23,0.2485,0.1653,0.1918,4979,3,4,8,9,3,8,50102000
EGY-SME-10553,Service Business,Cairo,20,26,1154630.55,862053.74,292576.81,0.2534,-0.1345,-0.0422,443,9,10,4,8,3,8,2660525
EGY-SME-01691,Restaurant/Cafe,Cairo,2,27,1296734.15,1068124.86,228609.29,0.1763,0.3491,0.4,1437,1,8,5,1,1,7,2094000
EGY-SME-07269,Retail Store,Alexandria,15,8,8344543.48,6906168.71,1438374.77,0.1724,0.3465,0.4,3136,2,7,2,5,8,1,15164000
EGY-SME-09598,Retail Store,Alexandria,17,9,12501284.46,10929791.21,1571493.25,0.1257,0.248,0.2117,728,5,5,9,5,10,10,22350000
EGY-SME-05049,Retail Store,Alexandria,6,18,4617442.3,4142468.17,474974.13,0.1029,0.1313,0.1444,1344,6,9,1,8,2,7,8414000
EGY-SME-07301,Restaurant/Cafe,Alexandria,8,14,1105616.87,1012029.73,93587.15,0.0846,0.2934,0.321,1426,2,9,2,4,7,5,1907000
EGY-SME-11922,Service Business,Alexandria,14,11,7471808.64,4771937.28,2699871.36,0.3613,-0.0052,0.2395,1136,8,8,5,9,4,3,16057166
EGY-SME-03309,Retail Store,Zagazig,8,14,853543.16,717570.41,135972.75,0.1593,-0.0106,-0.0129,1820,2,1,1,8,4,2,1485000
EGY-SME-01505,Retail Store,Giza,16,6,17941797.87,15622211.59,2319586.28,0.1293,0.0299,0.0224,1843,3,9,6,9,9,1,23677000
EGY-SME-10978,Retail Store,Mansoura,12,12,18956884.02,11966120.49,6990763.54,0.3688,-0.1332,-0.1622,1530,7,10,6,1,10,5,15884788
EGY-SME-01807,Education Center,Luxor,20,22,819352.77,687444.83,131907.95,0.161,0.0357,0.0409,1403,2,10,2,7,10,4,1089000
EGY-SME-03872,Restaurant/Cafe,Alexandria,20,13,6716418.22,5702111.14,1014307.08,0.151,0.302,0.296,1843,8,7,3,6,1,7,13739000
EGY-SME-07781,Retail Store,Cairo,18,2,12454091.69,10504907.48,1949184.22,0.1565,0.2708,0.2317,1478,4,6,8,10,4,10,21649000
EGY-SME-03792,Restaurant/Cafe,Cairo,14,5,4098534.7,3664455.3,434079.4,0.1059,-0.1398,-0.1585,1264,5,7,10,8,7,4,4651000
EGY-SME-05218,E-commerce,Cairo,18,13,10836613.11,8963712.7,1872900.41,0.1728,-0.0635,-0.0776,3580,8,1,7,3,1,2,15240000
EGY-SME-09922,Service Business,Alexandria,1,15,2673583.66,2341006.38,332577.28,0.1244,0.0473,0.0399,427,7,2,4,7,3,7,4014000
EGY-SME-11420,Retail Store,Shubra El Kheima,8,6,13533971.82,8789154.8,4744817.02,0.3506,0.2529,0.3635,3653,6,9,10,3,9,6,17522455
EGY-SME-01068,Restaurant/Cafe,Alexandria,4,3,12314543.31,10675549.8,1638993.51,0.1331,0.2669,0.3043,1060,6,2,1,6,4,1,19419000
EGY-SME-08377,Restaurant/Cafe,Asyut,8,13,5335220.37,4682308.72,652911.65,0.1224,0.1337,0.1447,246,6,5,10,8,3,8,9788000
EGY-SME-11387,Education Center,Faiyum,9,23,8811227.48,5295546.75,3515680.73,0.399,0.1468,0.1301,166,3,8,1,10,8,7,21490304
EGY-SME-08148,Service Business,Alexandria,11,24,1794558.0,1561837.8,232720.19,0.1297,0.1419,0.1056,138,3,7,10,2,3,3,1897000
EGY-SME-02697,Education Center,Cairo,6,26,6807069.89,5703502.47,1103567.42,0.1621,0.3334,0.3731,109,6,1,10,7,4,10,14326000
EGY-SME-06452,Tech Startup,Cairo,5,63,47237412.37,34617227.46,12620184.91,0.2672,0.2109,0.1608,466,2,9,2,7,8,6,96254000
EGY-SME-01849,Service Business,Alexandria,18,34,4108345.7,3397873.5,710472.2,0.1729,-0.1216,-0.1477,696,5,4,1,8,4,3,6482000
EGY-SME-04513,Restaurant/Cafe,Cairo,12,15,3544891.09,3098185.52,446705.58,0.126,0.1381,0.1439,2888,6,3,10,6,1,6,5623000
EGY-SME-08935,Education Center,Cairo,1,3,2464846.42,2037480.43,427365.99,0.1734,0.0634,0.0452,1286,3,8,5,4,6,8,3614000
EGY-SME-11080,E-commerce,Mansoura,20,13,19994159.14,17974451.68,2019707.47,0.101,0.4116,0.328,2681,2,9,1,3,2,8,25583494
EGY-SME-02432,Service Business,Cairo,14,18,3504113.57,3082233.9,421879.67,0.1204,0.1404,0.1062,1321,2,3,2,7,8,9,7457000
EGY-SME-11928,Restaurant/Cafe,Shubra El Kheima,17,23,23071849.89,21228544.21,1843305.68,0.0799,0.4879,0.2663,1908,2,5,5,5,9,7,34357641
EGY-SME-04661,Clinic/Medical,Asyut,17,7,3440431.59,2529573.4,910858.19,0.2648,0.2253,0.2921,409,1,6,8,1,1,5,4752000
EGY-SME-06623,Retail Store,Alexandria,3,15,13576643.9,11140367.81,2436276.09,0.1794,0.1144,0.1323,1555,5,9,1,10,8,10,33615000
EGY-SME-03436,Retail Store,Damietta,18,3,15987719.57,13837898.22,2149821.35,0.1345,-0.0704,-0.088,1637,6,2,6,8,7,5,24709000
EGY-SME-11646,Retail Store,Shubra El Kheima,20,2,10786016.86,7140072.78,3645944.09,0.338,0.2124,0.4375,171,3,7,6,8,2,2,27533133
EGY-SME-11499,Restaurant/Cafe,Alexandria,6,21,6182347.28,5294028.78,888318.5,0.1437,0.2335,0.1095,2298,7,3,2,10,6,1,20260042
EGY-SME-00143,Retail Store,Zagazig,11,12,4716446.67,4165826.69,550619.98,0.1167,0.1288,0.1492,2853,5,8,6,4,4,10,6471000
EGY-SME-10666,Restaurant/Cafe,Alexandria,19,7,4973386.73,3073836.96,1899549.77,0.3819,0.2859,0.2293,1456,8,8,6,7,7,2,8092624
EGY-SME-05587,Retail Store,Cairo,18,2,7570625.82,6427016.67,1143609.15,0.1511,0.399,0.3245,3614,8,2,10,9,7,4,12796000
EGY-SME-10515,Restaurant/Cafe,Luxor,2,20,11371924.33,6403874.01,4968050.31,0.4369,0.4038,0.1727,2710,10,8,7,8,5,7,21991493
EGY-SME-06993,Restaurant/Cafe,Giza,11,8,12358713.23,10256979.07,2101734.15,0.1701,0.3599,0.3255,1333,1,8,10,8,3,4,22380000
EGY-SME-07560,Service Business,Damietta,1,24,1232139.28,921898.13,310241.15,0.2518,0.2638,0.3339,711,3,3,9,3,7,5,2118000
EGY-SME-08013,Education Center,Tanta,20,14,4838847.96,3896801.99,942045.97,0.1947,0.0256,0.0198,1598,1,1,10,5,1,5,6368000
EGY-SME-06805,Retail Store,Ismailia,17,11,19283935.29,15480776.81,3803158.48,0.1972,-0.0102,-0.0095,3044,4,7,9,9,6,5,30281000
EGY-SME-06750,Retail Store,Cairo,20,10,17790975.36,14258682.17,3532293.19,0.1985,-0.1838,-0.1704,2237,9,8,10,6,10,2,18961000
EGY-SME-06101,Retail Store,Port Said,7,5,8722594.07,7035054.75,1687539.32,0.1935,-0.1293,-0.1272,3348,8,7,10,4,8,6,11508000
EGY-SME-05291,Retail Store,Alexandria,3,20,14929833.09,13314216.61,1615616.48,0.1082,0.3391,0.4,2553,5,2,2,5,7,2,25299000
EGY-SME-07636,Restaurant/Cafe,Giza,2,18,1598157.95,1367966.94,230191.01,0.144,-0.1364,-0.1493,1750,6,8,2,6,6,2,1853000
EGY-SME-03410,Restaurant/Cafe,Asyut,10,22,10181319.97,9282271.09,899048.89,0.0883,-0.0858,-0.0772,1475,2,4,9,6,5,1,9946000
EGY-SME-01118,Service Business,Giza,19,20,9909456.62,8521203.59,1388253.04,0.1401,0.0847,0.071,117,10,9,1,8,3,3,21194000
EGY-SME-07372,Education Center,Alexandria,5,28,6962487.27,5500204.08,1462283.19,0.21,0.0733,0.0713,1304,4,5,6,9,3,4,11115000
EGY-SME-01757,Tech Startup,Tanta,14,50,19260935.45,17208492.92,2052442.53,0.1066,0.0118,0.0131,1844,5,4,8,7,8,4,25741000
EGY-SME-00498,Restaurant/Cafe,Shubra El Kheima,11,26,12649028.92,10849555.33,1799473.59,0.1423,0.196,0.2282,200,9,6,10,10,2,8,22599000
EGY-SME-07274,Restaurant/Cafe,Alexandria,14,25,6756944.15,5780712.62,976231.52,0.1445,0.3351,0.2478,2017,2,5,1,4,1,7,12199000
EGY-SME-07507,Retail Store,Giza,15,17,14467672.23,12708905.89,1758766.34,0.1216,0.304,0.3303,2210,1,9,8,10,7,3,23297000
EGY-SME-00871,Retail Store,Cairo,5,13,12435339.3,10849466.63,1585872.67,0.1275,0.06,0.045,261,3,4,7,10,5,7,18886000
EGY-SME-03358,Retail Store,Aswan,15,4,2657693.76,2191332.16,466361.59,0.1755,-0.1377,-0.1354,1717,5,1,8,5,2,3,3503000
EGY-SME-00913,Education Center,Cairo,13,13,7626367.95,5995592.31,1630775.64,0.2138,0.0305,0.0386,403,8,3,9,5,1,9,15253000
EGY-SME-00722,Restaurant/Cafe,Cairo,5,25,900408.43,783055.21,117353.22,0.1303,-0.1456,-0.1711,2761,3,2,5,6,3,10,1403000
EGY-SME-02806,Tech Startup,Tanta,15,65,36305349.24,32535661.47,3769687.76,0.1038,0.3286,0.2497,1918,10,7,6,7,8,5,72762000
EGY-SME-11927,Retail Store,Damietta,19,12,26959976.45,21034391.65,5925584.8,0.2198,-0.013,-0.0592,2390,2,1,1,3,10,4,32400941
EGY-SME-00887,Education Center,Cairo,11,18,4201610.98,3000810.96,1200800.02,0.2858,-0.174,-0.2,1017,6,5,4,3,1,9,7057000
EGY-SME-11516,Tech Startup,Tanta,10,5,47935205.42,38850481.42,9084724.0,0.1895,0.4205,0.2663,462,8,10,4,1,6,3,126076256
EGY-SME-08820,Retail Store,Cairo,4,4,2281354.1,1910186.52,371167.58,0.1627,0.364,0.3045,1959,4,1,7,10,2,8,4684000
EGY-SME-09965,Retail Store,Cairo,11,2,14402247.81,11934477.49,2467770.32,0.1713,0.1276,0.1535,1848,1,3,6,10,9,7,26365000
EGY-SME-10051,Retail Store,Ismailia,13,12,6093708.46,5515580.4,578128.06,0.0949,-0.0541,-0.1554,1702,10,9,9,8,9,4,5825520
EGY-SME-01521,Restaurant/Cafe,Suez,17,21,10136309.46,8508886.96,1627422.51,0.1606,0.0597,0.043,709,1,10,5,7,7,9,18195000
EGY-SME-10466,Restaurant/Cafe,Cairo,11,22,12745915.02,7154727.95,5591187.07,0.4387,0.5255,0.4683,1130,3,7,8,2,6,2,16209985
EGY-SME-02747,Clinic/Medical,Cairo,4,8,672811.01,530232.8,142578.21,0.2119,0.2178,0.2576,379,8,7,3,9,2,5,1564000
EGY-SME-10457,Service Business,Luxor,7,35,8755904.65,6603327.56,2152577.09,0.2458,0.0321,0.4476,225,5,1,5,4,6,10,14730489
EGY-SME-03546,Restaurant/Cafe,Suez,18,13,3836769.87,3227613.53,609156.34,0.1588,0.3327,0.3466,2046,7,8,7,10,6,3,7821000
EGY-SME-00315,Service Business,Suez,14,31,11391354.56,9588579.29,1802775.27,0.1583,-0.1485,-0.1888,306,6,2,9,8,8,7,15519000
EGY-SME-01800,Restaurant/Cafe,Alexandria,14,15,4077519.91,3427474.72,650045.19,0.1594,-0.0217,-0.0219,394,6,10,9,6,6,5,5967000
EGY-SME-00328,Education Center,Cairo,19,19,2663607.82,2045706.3,617901.52,0.232,0.2574,0.2155,1723,9,8,10,1,1,6,4890000
EGY-SME-08172,Service Business,Zagazig,18,13,10110863.24,7625366.17,2485497.07,0.2458,0.0349,0.0335,72,7,4,2,4,6,1,15646000
EGY-SME-04205,Restaurant/Cafe,Tanta,10,21,8063582.35,6959702.02,1103880.33,0.1369,0.2003,0.2435,2979,2,5,3,4,2,9,16812000
EGY-SME-05851,Restaurant/Cafe,Cairo,4,29,2743578.43,2523961.13,219617.3,0.08,-0.1383,-0.1486,2026,10,5,3,1,10,5,2525000
EGY-SME-06130,Retail Store,Alexandria,15,8,11888186.34,10243858.87,1644327.46,0.1383,0.1655,0.1806,3629,6,6,2,5,2,10,25059000
EGY-SME-05448,Education Center,Alexandria,6,26,5545317.35,4572311.49,973005.86,0.1755,0.2673,0.3078,488,4,5,9,7,2,6,8666000
EGY-SME-03130,Service Business,Cairo,1,19,11046673.2,8360154.7,2686518.51,0.2432,0.2583,0.3131,499,5,10,8,1,2,9,20313000
EGY-SME-01997,Tech Startup,Ismailia,18,8,50757940.95,37986234.27,12771706.68,0.2516,-0.1552,-0.1613,462,5,5,5,6,2,3,67118000
EGY-SME-08923,Education Center,Suez,4,10,1418331.58,1088619.33,329712.25,0.2325,-0.0411,-0.052,1859,5,2,3,4,1,9,2993000
EGY-SME-03969,Clinic/Medical,Mansoura,13,5,1016883.86,797418.4,219465.47,0.2158,0.3369,0.3462,106,2,1,9,3,7,2,1591000
EGY-SME-09784,Service Business,Cairo,2,24,9427107.32,8272646.64,1154460.67,0.1225,-0.1753,-0.2,1439,7,2,1,4,4,8,19128000
EGY-SME-07984,Restaurant/Cafe,Cairo,9,29,10121054.3,9004476.34,1116577.96,0.1103,-0.0414,-0.0337,1261,8,10,6,1,9,6,10334000
EGY-SME-01974,Clinic/Medical,Shubra El Kheima,14,18,6063640.11,3944183.88,2119456.23,0.3495,-0.1377,-0.1186,528,3,9,9,4,6,2,7436000
EGY-SME-00337,Service Business,Cairo,1,16,6285942.05,5270112.47,1015829.58,0.1616,-0.0734,-0.0871,1081,10,4,5,8,5,10,13349000
EGY-SME-02765,Restaurant/Cafe,Mansoura,15,19,10288449.9,9203761.05,1084688.85,0.1054,-0.0766,-0.0778,2963,4,3,1,3,2,3,12069000
EGY-SME-10078,Restaurant/Cafe,Port Said,9,21,2965996.66,2676100.83,289895.83,0.0977,-0.0036,0.2042,647,6,9,7,2,10,7,7246992
EGY-SME-00276,Clinic/Medical,Giza,12,6,5644288.78,4357386.88,1286901.91,0.228,0.0251,0.0246,316,5,2,9,5,2,6,8161000
EGY-SME-02986,Tech Startup,Faiyum,5,34,32730526.37,20240205.72,12490320.64,0.3816,-0.1678,-0.1367,630,7,7,3,7,3,2,60946000
EGY-SME-08179,Restaurant/Cafe,Port Said,8,21,12556888.98,11281554.43,1275334.55,0.1016,-0.0903,-0.1159,2125,8,1,9,9,2,2,14142000
EGY-SME-04621,Service Business,Ismailia,11,25,8904278.22,6638610.27,2265667.95,0.2544,-0.1325,-0.1421,73,2,2,5,5,6,8,15397000
EGY-SME-06532,Service Business,Port Said,7,28,3590331.23,2910580.59,679750.64,0.1893,0.3782,0.4,343,4,6,8,8,9,9,8053000
EGY-SME-03478,Clinic/Medical,Suez,17,2,5894938.89,4477891.69,1417047.2,0.2404,0.0096,0.0092,889,5,1,8,5,1,7,11842000
EGY-SME-07796,Restaurant/Cafe,Cairo,9,29,13511678.0,11939765.95,1571912.05,0.1163,0.0559,0.0536,2455,4,4,7,3,3,3,13452000
EGY-SME-03559,Restaurant/Cafe,Cairo,2,11,10004034.15,8453870.41,1550163.74,0.155,0.0974,0.0893,554,8,7,2,5,10,7,19497000
EGY-SME-08082,Restaurant/Cafe,Giza,5,22,4215797.93,3532915.48,682882.45,0.162,0.3019,0.282,1587,3,7,9,6,7,1,5768000
EGY-SME-02810,E-commerce,Shubra El Kheima,17,23,6069558.91,4764985.97,1304572.94,0.2149,-0.161,-0.2,4802,3,8,8,8,2,5,7453000
EGY-SME-10926,Service Business,Cairo,11,11,10573114.19,6702901.2,3870212.99,0.366,-0.1054,-0.221,762,9,5,6,4,1,7,15733196
EGY-SME-04862,Service Business,Shubra El Kheima,15,24,9641057.17,8002619.51,1638437.66,0.1699,0.1823,0.1848,660,4,3,9,1,5,2,14640000
EGY-SME-02335,Restaurant/Cafe,Alexandria,12,14,14908341.1,13067416.93,1840924.17,0.1235,-0.1654,-0.1587,978,6,3,8,6,5,2,15264000
EGY-SME-08710,E-commerce,Giza,1,8,20553107.7,15972979.69,4580128.01,0.2228,0.36,0.3213,2342,4,3,8,6,2,7,43222000
EGY-SME-05247,E-commerce,Tanta,18,10,4489223.29,3819026.56,670196.73,0.1493,0.1066,0.0857,4094,10,8,7,2,10,9,6348000
EGY-SME-03417,Retail Store,Cairo,5,3,13580026.51,12071539.39,1508487.12,0.1111,-0.1451,-0.1708,1587,6,10,1,8,8,6,18485000
EGY-SME-00308,Retail Store,Cairo,5,4,19800719.0,16244495.43,3556223.57,0.1796,0.2308,0.2279,1590,4,4,5,9,8,8,45814000
EGY-SME-03909,Clinic/Medical,Asyut,11,7,6755889.19,4502010.81,2253878.38,0.3336,-0.1187,-0.1116,926,10,7,3,6,8,6,15146000
EGY-SME-09125,Retail Store,Tanta,19,7,11911446.79,10604750.88,1306695.91,0.1097,0.1336,0.1382,583,2,2,8,5,4,5,17128000
EGY-SME-00349,Retail Store,Giza,11,2,5778868.95,4777442.84,1001426.11,0.1733,0.1521,0.1686,3384,4,1,10,1,7,8,7934000
EGY-SME-05919,Retail Store,Tanta,14,3,14313852.77,12872501.38,1441351.39,0.1007,-0.1682,-0.1909,726,1,4,5,7,5,10,23050000
EGY-SME-00827,Retail Store,Cairo,7,21,8033198.44,6683850.05,1349348.39,0.168,0.3112,0.2753,3362,1,3,7,6,8,6,13200000
EGY-SME-05297,Retail Store,Faiyum,7,15,14207427.22,12164216.0,2043211.22,0.1438,-0.1037,-0.1109,1021,8,7,6,2,1,2,12108000
EGY-SME-07244,Clinic/Medical,Cairo,15,9,3173339.48,2452247.42,721092.06,0.2272,0.1555,0.1815,314,7,4,2,1,6,2,5987000
EGY-SME-11399,Retail Store,Shubra El Kheima,2,6,15335730.47,9186612.66,6149117.81,0.401,0.3213,0.3804,1667,6,1,2,1,3,8,24419371
EGY-SME-09654,Restaurant/Cafe,Cairo,6,7,5411418.21,4516393.54,895024.68,0.1654,-0.16,-0.1327,1741,1,10,3,10,6,3,6235000
EGY-SME-04483,Clinic/Medical,Cairo,20,15,5471281.18,4260241.37,1211039.81,0.2213,0.3268,0.3038,841,7,8,6,5,9,7,11681000
EGY-SME-08810,Restaurant/Cafe,Tanta,2,5,1483970.14,1320043.13,163927.01,0.1105,0.2956,0.2152,2183,10,3,3,2,5,3,2334000
EGY-SME-03683,E-commerce,Asyut,17,18,4308650.34,3092787.44,1215862.9,0.2822,0.0843,0.0888,439,3,9,8,10,9,4,6824000
EGY-SME-11684,Retail Store,Mansoura,15,18,371016.14,273726.04,97290.1,0.2622,0.2178,0.2961,4652,5,5,2,6,9,6,1639390
EGY-SME-10872,Service Business,Cairo,18,3,6589278.78,4316329.77,2272949.02,0.3449,0.2273,0.1235,1266,8,1,4,1,5,8,10036700
EGY-SME-02054,Service Business,Mansoura,1,24,6146522.66,4520430.64,1626092.02,0.2646,0.261,0.2687,292,10,6,3,1,5,10,13530000
EGY-SME-09973,Tech Startup,Giza,10,30,28555003.84,22866658.65,5688345.19,0.1992,0.1335,0.1733,2823,1,3,4,3,8,5,48113000
EGY-SME-11531,Retail Store,Cairo,2,15,13664661.3,8575908.4,5088752.9,0.3724,0.3214,0.3945,924,1,4,3,8,10,5,39468341
EGY-SME-00072,Restaurant/Cafe,Tanta,8,21,8554723.07,7698249.51,856473.56,0.1001,0.3802,0.4,253,6,4,4,6,5,5,17426000
EGY-SME-07976,Restaurant/Cafe,Cairo,17,23,10911569.54,9019253.32,1892316.22,0.1734,0.3061,0.2507,1228,2,7,1,6,7,6,24111000
EGY-SME-06856,Retail Store,Aswan,9,14,12559490.03,10148309.45,2411180.58,0.192,0.2166,0.2631,3541,7,6,5,6,8,10,27513000
